0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,scrape_id,scraped_at,period_start,period_end
,BARDO,134,61,62,12,180,4,1,0,55,105,15,44,3,0,0,28,12,1,24,1,0,0,15,8,0,3,0,0,0,1,2,0,8,0,0,0,1,7,0,4,0,0,0,1,3,0,historical_2023_04_20260718184923,2026-07-18 18:49:23.771185,04/01/2023,04/30/2023
,Bizerte,30,10,3,0,39,20,0,4,8,7,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,historical_2023_04_20260718184923,2026-07-18 18:49:23.771185,04/01/2023,04/30/2023
,BullaRegia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,historical_2023_04_20260718184923,2026-07-18 18:49:23.771185,04/01/2023,04/30/2023
,Carthage,71,48,20,3,39,0,0,0,13,21,5,8,0,0,0,5,2,1,6,0,0,0,4,1,1,2,0,0,0,0,1,1,2,0,0,0,1,1,0,1,0,0,0,1,0,0,historical_2023_04_20260718184923,2026-07-18 18:49:23.771185,04/01/2023,04/30/2023
,HADRUMET,74,30,42,2,81,11,0,0,20,46,4,21,4,0,0,12,3,2,12,3,0,0,7,2,0,1,0,0,0,0,1,0,4,0,0,0,1,3,0,2,0,0,0,1,1,0,historical_2023_04_20260718184923,2026-07-18 18:49:23.771185,04/01/2023,04/30/2023
,Virtual Expansion (MC Tunisia),37,2,0,1,14,0,0,0,7,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,historical_2023_04_20260718184923,2026-07-18 18:49:23.771185,04/01/2023,04/30/2023
,Virtual MC Tunisia,0,0,0,0,4,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,historical_2023_04_20260718184923,2026-07-18 18:49:23.771185,04/01/2023,04/30/2023
,MEDINA,35,11,13,0,31,0,0,0,10,17,4,8,0,0,0,6,1,1,4,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,historical_2023_04_20260718184923,2026-07-18 18:49:23.771185,04/01/2023,04/30/2023
,NABEL,55,27,27,1,49,6,10,0,10,19,4,13,3,1,0,9,0,0,8,2,1,0,4,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,historical_2023_04_20260718184923,2026-07-18 18:49:23.771185,04/01/2023,04/30/2023
,RUSPINA,53,13,28,13,50,22,3,0,14,7,4,17,6,0,0,7,1,3,12,4,1,0,3,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,historical_2023_04_20260718184923,2026-07-18 18:49:23.771185,04/01/2023,04/30/2023
,SFAX,37,12,16,10,26,10,0,0,3,10,3,11,5,0,0,6,0,0,4,4,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,historical_2023_04_20260718184923,2026-07-18 18:49:23.771185,04/01/2023,04/30/2023
,TACAPES,24,1,0,0,19,7,0,1,4,7,0,6,4,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,historical_2023_04_20260718184923,2026-07-18 18:49:23.771185,04/01/2023,04/30/2023
,THYNA,52,2,1,0,28,6,0,0,10,11,1,10,3,0,0,5,2,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,historical_2023_04_20260718184923,2026-07-18 18:49:23.771185,04/01/2023,04/30/2023
,UNIVERSITY,227,88,89,29,121,3,22,3,38,46,9,35,2,2,0,27,2,2,23,1,2,0,16,2,2,4,0,2,0,0,1,1,2,0,0,0,1,1,0,1,0,0,0,1,0,0,historical_2023_04_20260718184923,2026-07-18 18:49:23.771185,04/01/2023,04/30/2023
