0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,scrape_id,scraped_at,period_start,period_end
,BARDO,330,189,199,91,133,11,1,0,23,83,15,17,4,1,0,3,8,1,4,1,1,0,1,1,0,6,1,2,0,0,3,0,3,0,0,0,1,1,1,2,0,0,0,0,1,1,historical_2025_01_20260718185351,2026-07-18 18:53:51.288071,01/01/2025,01/31/2025
,Bizerte,59,29,22,5,51,21,0,23,2,5,0,17,14,0,2,1,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,historical_2025_01_20260718185351,2026-07-18 18:53:51.288071,01/01/2025,01/31/2025
,BullaRegia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,historical_2025_01_20260718185351,2026-07-18 18:53:51.288071,01/01/2025,01/31/2025
,Carthage,117,54,52,16,73,2,0,7,20,26,18,16,2,0,4,7,2,1,4,1,0,1,1,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,historical_2025_01_20260718185351,2026-07-18 18:53:51.288071,01/01/2025,01/31/2025
,HADRUMET,223,124,115,39,118,10,11,0,20,71,6,14,1,0,0,9,4,0,6,1,0,0,3,2,0,4,1,0,0,2,0,1,5,0,0,0,0,3,2,3,0,0,0,0,1,2,historical_2025_01_20260718185351,2026-07-18 18:53:51.288071,01/01/2025,01/31/2025
,Virtual Expansion (MC Tunisia),147,55,84,38,35,0,0,0,13,8,14,2,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,historical_2025_01_20260718185351,2026-07-18 18:53:51.288071,01/01/2025,01/31/2025
,Virtual MC Tunisia,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,historical_2025_01_20260718185351,2026-07-18 18:53:51.288071,01/01/2025,01/31/2025
,MEDINA,82,32,38,26,63,28,3,4,5,12,11,17,13,0,1,1,1,1,4,3,0,0,0,1,0,12,10,0,0,0,2,0,3,2,0,0,0,0,1,1,1,0,0,0,0,0,historical_2025_01_20260718185351,2026-07-18 18:53:51.288071,01/01/2025,01/31/2025
,NABEL,140,80,87,36,20,1,0,0,5,10,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,historical_2025_01_20260718185351,2026-07-18 18:53:51.288071,01/01/2025,01/31/2025
,RUSPINA,139,74,84,38,77,3,29,18,6,13,8,4,2,0,0,1,0,1,0,0,0,0,0,0,0,6,1,0,1,0,3,1,4,0,0,1,1,0,2,3,0,0,1,1,0,1,historical_2025_01_20260718185351,2026-07-18 18:53:51.288071,01/01/2025,01/31/2025
,SFAX,219,92,114,24,25,6,0,0,4,9,6,7,3,0,0,2,1,1,3,0,0,0,1,1,1,2,0,0,1,0,0,1,2,0,0,0,0,2,0,1,0,0,0,0,1,0,historical_2025_01_20260718185351,2026-07-18 18:53:51.288071,01/01/2025,01/31/2025
,TACAPES,80,39,46,22,62,9,36,2,5,4,6,2,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,historical_2025_01_20260718185351,2026-07-18 18:53:51.288071,01/01/2025,01/31/2025
,THYNA,86,45,48,25,19,2,0,0,7,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,historical_2025_01_20260718185351,2026-07-18 18:53:51.288071,01/01/2025,01/31/2025
,UNIVERSITY,179,98,101,53,64,4,2,6,15,27,10,9,3,0,1,3,1,1,4,1,1,1,1,0,0,3,0,0,1,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,historical_2025_01_20260718185351,2026-07-18 18:53:51.288071,01/01/2025,01/31/2025
